epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1138.73,1.58279,1.84588,1.44955,0.47743,0.38309,0.36132,0.15995,1.9166,2.07034,1.72569,0.000664319,0.000664319,0.000664319
